,model_folder,model_file,sprite_folder,sprite_file,model_path,sprite_path
87,0033nidorino,poke_capture_0033_000_mo_n_00000000_f_n.png,0033nidorino,nidorino.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0033nidorino/poke_capture_0033_000_mo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0033nidorino/nidorino.png
88,0033nidorino,poke_capture_0033_000_mo_n_00000000_f_r.png,0033nidorino,nidorino_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0033nidorino/poke_capture_0033_000_mo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0033nidorino/nidorino_shiny.png
89,0034nidoking,poke_capture_0034_000_mo_n_00000000_f_n.png,0034nidoking,nidoking.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0034nidoking/poke_capture_0034_000_mo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0034nidoking/nidoking.png
90,0034nidoking,poke_capture_0034_000_mo_n_00000000_f_r.png,0034nidoking,nidoking_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0034nidoking/poke_capture_0034_000_mo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0034nidoking/nidoking_shiny.png
91,0035clefairy,poke_capture_0035_000_mf_n_00000000_f_n.png,0035clefairy,clefairy.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0035clefairy/poke_capture_0035_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0035clefairy/clefairy.png
92,0035clefairy,poke_capture_0035_000_mf_n_00000000_f_r.png,0035clefairy,clefairy_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0035clefairy/poke_capture_0035_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0035clefairy/clefairy_shiny.png
93,0036clefable,poke_capture_0036_000_mf_n_00000000_f_n.png,0036clefable,clefable.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0036clefable/poke_capture_0036_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0036clefable/clefable.png
94,0036clefable,poke_capture_0036_000_mf_n_00000000_f_r.png,0036clefable,clefable_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0036clefable/poke_capture_0036_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0036clefable/clefable_shiny.png
95,0037vulpix,poke_capture_0037_000_mf_n_00000000_f_n.png,0037vulpix,vulpix.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0037vulpix/poke_capture_0037_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0037vulpix/vulpix.png
96,0037vulpix,poke_capture_0037_000_mf_n_00000000_f_r.png,0037vulpix,vulpix_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0037vulpix/poke_capture_0037_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0037vulpix/vulpix_shiny.png
97,0037vulpix,poke_capture_0037_001_mf_n_00000000_f_n.png,0037vulpix,vulpix alola.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0037vulpix/poke_capture_0037_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0037vulpix/vulpix alola.png
98,0037vulpix,poke_capture_0037_001_mf_n_00000000_f_r.png,0037vulpix,vulpix alola_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0037vulpix/poke_capture_0037_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0037vulpix/vulpix alola_shiny.png
99,0039jigglypuff,poke_capture_0039_000_mf_n_00000000_f_n.png,0039jigglypuff,jigglypuff.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0039jigglypuff/poke_capture_0039_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0039jigglypuff/jigglypuff.png
100,0039jigglypuff,poke_capture_0039_000_mf_n_00000000_f_r.png,0039jigglypuff,jigglypuff_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0039jigglypuff/poke_capture_0039_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0039jigglypuff/jigglypuff_shiny.png
101,0041zubat,poke_capture_0041_000_fd_n_00000000_f_n.png,0041zubat,zubat.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0041zubat/poke_capture_0041_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0041zubat/zubat.png
102,0042golbat,poke_capture_0042_000_fd_n_00000000_f_n.png,0042golbat,golbat.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0042golbat/poke_capture_0042_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0042golbat/golbat.png
103,0042golbat,poke_capture_0042_000_fd_n_00000000_f_r.png,0042golbat,golbat_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0042golbat/poke_capture_0042_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0042golbat/golbat_shiny.png
104,0043oddish,poke_capture_0043_000_mf_n_00000000_f_n.png,0043oddish,oddish.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0043oddish/poke_capture_0043_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0043oddish/oddish.png
105,0043oddish,poke_capture_0043_000_mf_n_00000000_f_r.png,0043oddish,oddish_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0043oddish/poke_capture_0043_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0043oddish/oddish_shiny.png
106,0044gloom,poke_capture_0044_000_fd_n_00000000_f_n.png,0044gloom,gloom.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0044gloom/poke_capture_0044_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0044gloom/gloom.png
107,0044gloom,poke_capture_0044_000_fd_n_00000000_f_r.png,0044gloom,gloom_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0044gloom/poke_capture_0044_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0044gloom/gloom_shiny.png
108,0045vileplume,poke_capture_0045_000_fd_n_00000000_f_n.png,0045vileplume,vileplume.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0045vileplume/poke_capture_0045_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0045vileplume/vileplume.png
109,0045vileplume,poke_capture_0045_000_md_n_00000000_f_r.png,0045vileplume,vileplume_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0045vileplume/poke_capture_0045_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0045vileplume/vileplume_shiny.png
110,0046paras,poke_capture_0046_000_mf_n_00000000_f_n.png,0046paras,paras.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0046paras/poke_capture_0046_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0046paras/paras.png
111,0046paras,poke_capture_0046_000_mf_n_00000000_f_r.png,0046paras,paras_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0046paras/poke_capture_0046_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0046paras/paras_shiny.png
112,0047parasect,poke_capture_0047_000_mf_n_00000000_f_n.png,0047parasect,parasect.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0047parasect/poke_capture_0047_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0047parasect/parasect.png
113,0048venonat,poke_capture_0048_000_mf_n_00000000_f_r.png,0048venonat,venonat_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0048venonat/poke_capture_0048_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0048venonat/venonat_shiny.png
114,0049venomoth,poke_capture_0049_000_mf_n_00000000_f_n.png,0049venomoth,venomoth.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0049venomoth/poke_capture_0049_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0049venomoth/venomoth.png
115,0049venomoth,poke_capture_0049_000_mf_n_00000000_f_r.png,0049venomoth,venomoth_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0049venomoth/poke_capture_0049_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0049venomoth/venomoth_shiny.png
116,0050diglett,poke_capture_0050_000_mf_n_00000000_f_n.png,0050diglett,diglett.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0050diglett/poke_capture_0050_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0050diglett/diglett.png
117,0050diglett,poke_capture_0050_000_mf_n_00000000_f_r.png,0050diglett,diglett_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0050diglett/poke_capture_0050_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0050diglett/diglett_shiny.png
118,0050diglett,poke_capture_0050_001_mf_n_00000000_f_n.png,0050diglett,diglett alola.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0050diglett/poke_capture_0050_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0050diglett/diglett alola.png
119,0050diglett,poke_capture_0050_001_mf_n_00000000_f_r.png,0050diglett,diglett alola_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0050diglett/poke_capture_0050_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0050diglett/diglett alola_shiny.png
120,0051dugtrio,poke_capture_0051_000_mf_n_00000000_f_n.png,0051dugtrio,dugtrio.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0051dugtrio/poke_capture_0051_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0051dugtrio/dugtrio.png
121,0051dugtrio,poke_capture_0051_000_mf_n_00000000_f_r.png,0051dugtrio,dugtrio_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0051dugtrio/poke_capture_0051_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0051dugtrio/dugtrio_shiny.png
122,0051dugtrio,poke_capture_0051_001_mf_n_00000000_f_n.png,0051dugtrio,dugtrio alola.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0051dugtrio/poke_capture_0051_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0051dugtrio/dugtrio alola.png
123,0051dugtrio,poke_capture_0051_001_mf_n_00000000_f_r.png,0051dugtrio,dugtrio alola_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0051dugtrio/poke_capture_0051_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0051dugtrio/dugtrio alola_shiny.png
124,0052meowth,poke_capture_0052_000_mf_g_00000000_f_n.png,0052meowth,meowth-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0052meowth/poke_capture_0052_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0052meowth/meowth-gmax.png
125,0052meowth,poke_capture_0052_000_mf_g_00000000_f_r.png,0052meowth,meowth-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0052meowth/poke_capture_0052_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0052meowth/meowth-gmax_shiny.png
126,0052meowth,poke_capture_0052_000_mf_n_00000000_f_n.png,0052meowth,meowth.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0052meowth/poke_capture_0052_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0052meowth/meowth.png
127,0052meowth,poke_capture_0052_000_mf_n_00000000_f_r.png,0052meowth,meowth_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0052meowth/poke_capture_0052_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0052meowth/meowth_shiny.png
128,0052meowth,poke_capture_0052_002_mf_n_00000000_f_n.png,0052meowth,meowth galar.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0052meowth/poke_capture_0052_002_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0052meowth/meowth galar.png
129,0052meowth,poke_capture_0052_002_mf_n_00000000_f_r.png,0052meowth,meowth galar_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0052meowth/poke_capture_0052_002_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0052meowth/meowth galar_shiny.png
130,0053persian,poke_capture_0053_001_mf_n_00000000_f_n.png,0053persian,persian alola.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0053persian/poke_capture_0053_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0053persian/persian alola.png
131,0053persian,poke_capture_0053_001_mf_n_00000000_f_r.png,0053persian,persian alola_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0053persian/poke_capture_0053_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0053persian/persian alola_shiny.png
132,0054psyduck,poke_capture_0054_000_mf_n_00000000_f_n.png,0054psyduck,psyduck.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0054psyduck/poke_capture_0054_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0054psyduck/psyduck.png
133,0054psyduck,poke_capture_0054_000_mf_n_00000000_f_r.png,0054psyduck,psyduck_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0054psyduck/poke_capture_0054_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0054psyduck/psyduck_shiny.png
134,0055golduck,poke_capture_0055_000_mf_n_00000000_f_n.png,0055golduck,golduck.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0055golduck/poke_capture_0055_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0055golduck/golduck.png
135,0055golduck,poke_capture_0055_000_mf_n_00000000_f_r.png,0055golduck,golduck_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0055golduck/poke_capture_0055_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0055golduck/golduck_shiny.png
136,0056mankey,poke_capture_0056_000_mf_n_00000000_f_n.png,0056mankey,mankey.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0056mankey/poke_capture_0056_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0056mankey/mankey.png
137,0056mankey,poke_capture_0056_000_mf_n_00000000_f_r.png,0056mankey,mankey_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0056mankey/poke_capture_0056_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0056mankey/mankey_shiny.png
138,0057primeape,poke_capture_0057_000_mf_n_00000000_f_n.png,0057primeape,primeape.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0057primeape/poke_capture_0057_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0057primeape/primeape.png
139,0057primeape,poke_capture_0057_000_mf_n_00000000_f_r.png,0057primeape,primeape_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0057primeape/poke_capture_0057_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0057primeape/primeape_shiny.png
140,0059arcanine,poke_capture_0059_000_mf_n_00000000_f_n.png,0059arcanine,arcanine.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0059arcanine/poke_capture_0059_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0059arcanine/arcanine.png
141,0059arcanine,poke_capture_0059_000_mf_n_00000000_f_r.png,0059arcanine,arcanine_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0059arcanine/poke_capture_0059_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0059arcanine/arcanine_shiny.png
142,0061poliwhirl,poke_capture_0061_000_mf_n_00000000_f_n.png,0061poliwhirl,poliwhirl.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0061poliwhirl/poke_capture_0061_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0061poliwhirl/poliwhirl.png
143,0061poliwhirl,poke_capture_0061_000_mf_n_00000000_f_r.png,0061poliwhirl,poliwhirl_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0061poliwhirl/poke_capture_0061_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0061poliwhirl/poliwhirl_shiny.png
144,0062poliwrath,poke_capture_0062_000_mf_n_00000000_f_n.png,0062poliwrath,poliwrath.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0062poliwrath/poke_capture_0062_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0062poliwrath/poliwrath.png
145,0062poliwrath,poke_capture_0062_000_mf_n_00000000_f_r.png,0062poliwrath,poliwrath_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0062poliwrath/poke_capture_0062_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0062poliwrath/poliwrath_shiny.png
146,0063abra,poke_capture_0063_000_mf_n_00000000_f_n.png,0063abra,abra.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0063abra/poke_capture_0063_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0063abra/abra.png
147,0063abra,poke_capture_0063_000_mf_n_00000000_f_r.png,0063abra,abra_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0063abra/poke_capture_0063_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0063abra/abra_shiny.png
148,0064kadabra,poke_capture_0064_000_md_n_00000000_f_n.png,0064kadabra,kadabra.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0064kadabra/poke_capture_0064_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0064kadabra/kadabra.png
149,0064kadabra,poke_capture_0064_000_md_n_00000000_f_r.png,0064kadabra,kadabra_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0064kadabra/poke_capture_0064_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0064kadabra/kadabra_shiny.png
150,0065alakazam,poke_capture_0065_000_fd_n_00000000_f_r.png,0065alakazam,alakazam_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0065alakazam/poke_capture_0065_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0065alakazam/alakazam_shiny.png
151,0065alakazam,poke_capture_0065_000_md_n_00000000_f_n.png,0065alakazam,alakazam.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0065alakazam/poke_capture_0065_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0065alakazam/alakazam.png
152,0065alakazam,poke_capture_0065_001_mf_n_00000000_f_n.png,0065alakazam,alakazam-mega.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0065alakazam/poke_capture_0065_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0065alakazam/alakazam-mega.png
153,0065alakazam,poke_capture_0065_001_mf_n_00000000_f_r.png,0065alakazam,alakazam-mega_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0065alakazam/poke_capture_0065_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0065alakazam/alakazam-mega_shiny.png
154,0067machoke,poke_capture_0067_000_mf_n_00000000_f_n.png,0067machoke,machoke.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0067machoke/poke_capture_0067_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0067machoke/machoke.png
155,0067machoke,poke_capture_0067_000_mf_n_00000000_f_r.png,0067machoke,machoke_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0067machoke/poke_capture_0067_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0067machoke/machoke_shiny.png
156,0068machamp,poke_capture_0068_000_mf_g_00000000_f_n.png,0068machamp,machamp-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0068machamp/poke_capture_0068_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0068machamp/machamp-gmax.png
157,0068machamp,poke_capture_0068_000_mf_g_00000000_f_r.png,0068machamp,machamp-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0068machamp/poke_capture_0068_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0068machamp/machamp-gmax_shiny.png
158,0069bellsprout,poke_capture_0069_000_mf_n_00000000_f_n.png,0069bellsprout,bellsprout.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0069bellsprout/poke_capture_0069_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0069bellsprout/bellsprout.png
159,0069bellsprout,poke_capture_0069_000_mf_n_00000000_f_r.png,0069bellsprout,bellsprout_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0069bellsprout/poke_capture_0069_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0069bellsprout/bellsprout_shiny.png
160,0070weepinbell,poke_capture_0070_000_mf_n_00000000_f_n.png,0070weepinbell,weepinbell.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0070weepinbell/poke_capture_0070_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0070weepinbell/weepinbell.png
